,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.785248939095093,0.785649393341701,0.7706433167971629,0.6638595023210407
Precision_0,0.8534903612845414,0.8563061483725234,0.8225171637060117,0.8049361711121444
Recall_0,0.9210877476114074,0.9355370447702147,0.9573303023928312,0.9566238504456926
F1_0,0.8860015916377106,0.8941698989429143,0.8848180757645229,0.8742491086864513
Precision_1,0.6337681087270374,0.580278376788865,0.7028667206103341,0.4594594594594595
Recall_1,0.5318113459771076,0.4946110786197677,0.508020720193834,0.0010652519007435877
F1_1,0.5783304940374787,0.534030941319742,0.5897672162948594,0.0021255756767457855
Precision_2,0.6046602374714309,0.6536104971602831,0.6296998919716491,0.23061150246386877
Recall_2,0.4851181824280507,0.522417764261276,0.5344260828730517,0.6237169883047474
F1_2,0.538332692283832,0.5806964778404713,0.5781643119798723,0.3367236685640472
Precision_3,0.6341528855066101,0.5982114615981827,0.510479623935249,1.0
Recall_3,0.6092182959977505,0.48748711219420754,0.3384337801106008,0.0
F1_3,0.6214355713841815,0.537203207106245,0.40702278459609126,0.0
Precision_4,0.6711530051989699,0.6691604127579738,0.6332729965443475,0.25010597710894444
Recall_4,0.5735581115309555,0.5923888219906158,0.399493418594029,0.01224930448864344
F1_4,0.6185294644456385,0.6284386494284518,0.4899237438097542,0.02335477486392875
Avg_F1,0.6485259627577682,0.6349078349275649,0.58993922648902,0.2472906255582346
