,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.977043006738469,0.9783823007858437,0.9805335710152502,0.9673599574412484
Precision_0,0.9867155940373973,0.989040190789902,0.9888228517001436,0.9690296890554547
Recall_0,0.9906962155119373,0.9896176907022475,0.9919339855955411,0.9981855690002533
F1_0,0.9887018981870543,0.989328856470225,0.9903759753509336,0.9833915709905156
Precision_1,0.6657509157509157,0.618086500655308,0.7265228426395939,0.5545023696682464
Recall_1,0.6236774378038319,0.674292250500429,0.6548470117243351,0.06691449814126393
F1_1,0.6440277572715193,0.6449671772428884,0.6888253872762822,0.11941821893340138
Precision_2,0.6491949297704693,0.7204948177866934,0.7348582474226805,0.5055187637969095
Recall_2,0.5385052571753339,0.6123898834896278,0.6481955100880932,0.06507530548451265
F1_2,0.5886921404162784,0.6620583717357911,0.6888117167446777,0.11530715005035247
Precision_3,0.6954102920723226,0.61778135911899,0.7126363053239256,0.5648854961832062
Recall_3,0.5847953216374269,0.672514619883041,0.6497076023391812,0.06491228070175438
F1_3,0.6353240152477764,0.6439871202575949,0.6797185683695319,0.11644374508261211
Precision_4,0.6113408151210868,0.7010125074449077,0.6769052448565633,0.5294117647058824
Recall_4,0.5605199025182778,0.6374221500135391,0.6325480639046845,0.056051990251827784
F1_4,0.5848283655883599,0.6677067082683308,0.6539753639417694,0.10137120470127327
Avg_F1,0.6883148353421975,0.7216096467949662,0.7403414023366389,0.28718637795163093
