,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9622078775924929,0.9710417787340865,0.9758292989062219,0.9676707907477138
Precision_0,0.9818784767678603,0.9837950508265736,0.9854957465261759,0.9676707907477138
Recall_0,0.979013924147061,0.9863208586317153,0.9895862286211944,1.0
F1_0,0.9804441081290612,0.9850563356099246,0.9875367517890493,0.9835698078132261
Precision_1,0.42229653139877577,0.5564753004005341,0.6440785307156428,1.0
Recall_1,0.45917298329943923,0.5137117150428299,0.5640599001663894,0.0
F1_1,0.43996339051105665,0.5342391130195149,0.6014192785334121,0.0
Avg_F1,0.43996339051105665,0.5342391130195149,0.6014192785334121,0.0
