,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,layer3_hidden_states,layer4_hidden_states,layer5_hidden_states,layer6_hidden_states,layer7_hidden_states,layer8_hidden_states,layer9_hidden_states,layer10_hidden_states,layer11_hidden_states,layer12_hidden_states,layer13_hidden_states,layer14_hidden_states,layer15_hidden_states,layer16_hidden_states,layer17_hidden_states,layer18_hidden_states,layer19_hidden_states,layer20_hidden_states,layer21_hidden_states,layer22_hidden_states,layer23_hidden_states,x_hidden_states
Acc,0.8497724245115453,0.8579526531971581,0.8541435390763765,0.8643983126110124,0.8669047652087034,0.8727242451154529,0.8718604296181173,0.8766703902087034,0.8799573989786856,0.8726808808836589,0.8854663909857904,0.8916744144094139,0.8931938970914742,0.8900682032637656,0.8957020842584369,0.8942329040852576,0.8890899061944938,0.8894940608348135,0.8787154473801065,0.836152586589698,0.8677096053507993,0.8443137350133215,0.8394291879440497,0.8616594277309059,0.8139813221580817
Precision_0,0.9019826398512216,0.9143374274376045,0.9171152134306132,0.9209403079876938,0.9187125683824604,0.9213090516726589,0.9179387391533946,0.9257350189212792,0.9290076734352978,0.9357013206082879,0.9352995403343941,0.9399909915977707,0.9452502753432754,0.9472918423712555,0.9500538655780751,0.9506556512115714,0.9532975140615235,0.9515529159770227,0.9468610530004911,0.9521640459991348,0.9484756923010278,0.9450502054208211,0.9536477084483711,0.9415562464094838,0.83547183678322
Recall_0,0.9643415413420824,0.957788303802252,0.9468268760038134,0.9557570578282416,0.9588146627616356,0.9606956051223472,0.9592290712954453,0.9559803660537142,0.9553405020999562,0.9397497230119126,0.9541853114720307,0.9589392000412261,0.9545825424500348,0.9478145854626345,0.9524589671135694,0.9517375097697348,0.9432840051189116,0.9443425719954308,0.9397797837345724,0.8837659214470373,0.9402500193247503,0.9221384339222372,0.9270812756052941,0.9748112616055862,0.995875239412184
F1_0,0.932120301438495,0.9355586316827115,0.9317342393738854,0.9380257203217938,0.9383353453592596,0.9405901879208458,0.9381297925129961,0.9406146214496379,0.9419900936750052,0.9377211523113396,0.9446480424126218,0.9493705598000076,0.9498934881405401,0.9475531418206407,0.951254896116025,0.951196272873394,0.9482643250920614,0.9479340330352111,0.9433071290404271,0.916690887345447,0.9443449438165901,0.9334537475669913,0.9401768585719357,0.9578952143534583,0.9086488588576528
Precision_1,0.5292351534273065,0.5537148364003488,0.5628158990740366,0.6099287661595286,0.5994363069564846,0.6222130470685384,0.6457625642365648,0.6647890957561164,0.6791752217028526,0.6420187329565664,0.678951678951679,0.6783705140640155,0.6758655100944193,0.6546666196537498,0.6895542389617717,0.6775550515765602,0.6758847213392668,0.6882342177493138,0.6480890638788949,0.6110640891085757,0.5794918956201862,0.4496709652669165,0.41246281701370785,0.48766370439663237,1.0
Recall_1,0.3778108765938896,0.4383332727867185,0.5056489991644567,0.5039052566571003,0.5099356994950413,0.5474624913721073,0.5386711228975188,0.5616667272132815,0.5647909325389617,0.5901478548334362,0.6023177244160279,0.635194536273477,0.6396992044174811,0.6745013986268028,0.7103207759654158,0.6729029679950594,0.6952083409016602,0.6831837831946815,0.6936462382388201,0.6556835107349148,0.5493878737239801,0.5535655901478548,0.48861118174882845,0.30301158862208016,0.0
F1_1,0.4408834626308873,0.4893142463198021,0.5327031267939837,0.5518709343730729,0.5510756909547738,0.5824492241096102,0.5873754679237062,0.6088925645872716,0.6167241858066563,0.6149914821124361,0.6383429264442605,0.6560729428539267,0.6572852317052686,0.6644360148869167,0.6997834761913283,0.6752209969926183,0.685410361562293,0.6856997010136366,0.6700942287108038,0.6325879714005327,0.564038490228256,0.49623864265476925,0.44731940933883196,0.3737760749255002,0.0
Precision_2,0.4869282757898046,0.5592036642329146,0.5281496663904758,0.5412017348098868,0.5643497454840308,0.5605716575397356,0.5816018043092279,0.5796885687844526,0.5914480917229464,0.5660902121590301,0.5999923728167188,0.6430029212853655,0.5946929324855746,0.5820180383314544,0.5668527664447784,0.5728849557522124,0.5340383989586723,0.5407273534354291,0.465404567809742,0.43793065125583464,0.41771470845383013,0.348041611394261,0.40521875333736784,0.4894442262372349,1.0
Recall_2,0.34085157883155465,0.45223163531008176,0.4441632742876004,0.4713756555543331,0.459456485862031,0.46176697106392345,0.4444933436021565,0.5283676238676789,0.552426009461987,0.5822422708768842,0.5769978362122713,0.5892837495874134,0.593427953203506,0.6058605640517842,0.5808853192503759,0.5935379763083581,0.6018630579088275,0.6254446767154436,0.5066930722118311,0.5780613928925075,0.4555690028239264,0.3656434517915429,0.4174643341768438,0.36560677742325887,0.0
F1_2,0.4010009923631186,0.5000608297173446,0.48252918442965853,0.5038811353300925,0.5065297375975417,0.5063947876447876,0.5038872489918097,0.5528396009209516,0.5712714515976107,0.5740526468035869,0.5882704855203874,0.6149724433557869,0.5940597694397532,0.5937000233598677,0.5737832599757285,0.5830286218635733,0.5659258237495043,0.5800088426351052,0.4851719839165628,0.4983322531181334,0.43582141917375666,0.35662547171498576,0.41125040644531957,0.4185577831426472,0.0
