,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,layer3_hidden_states,layer4_hidden_states,layer5_hidden_states,layer6_hidden_states,layer7_hidden_states,layer8_hidden_states,layer9_hidden_states,layer10_hidden_states,layer11_hidden_states,layer12_hidden_states,layer13_hidden_states,layer14_hidden_states,layer15_hidden_states,layer16_hidden_states,layer17_hidden_states,layer18_hidden_states,layer19_hidden_states,layer20_hidden_states,layer21_hidden_states,layer22_hidden_states,layer23_hidden_states,x_hidden_states
Acc,0.9377653890985791,0.947308989231794,0.9437791407637656,0.9581465780417406,0.9603390736012434,0.96434072491119,0.9639521813943162,0.9656728741119005,0.9661498806616341,0.962933989231794,0.9641794099689165,0.9641308420293073,0.9597579928952042,0.9563738482460036,0.9528578763321492,0.953182240785968,0.9453593333703375,0.9455657471136767,0.9366153696714032,0.8927429090808171,0.9189279668072824,0.9033498001776199,0.8980003885435168,0.9077764209591475,0.9093635518428064
Precision_0,0.9624667512997219,0.9686753933353434,0.9680900699481816,0.9748141027345991,0.9758510428217709,0.9788866320075689,0.9779900940212379,0.9811798015769152,0.9807763196345113,0.9805510007049376,0.978935184743788,0.9781166755460842,0.9768416918187071,0.977212724601304,0.976842897055663,0.975864234644445,0.9750503157748629,0.9736660363239026,0.9704181747163327,0.968750882828927,0.9666311108702007,0.9631081751583371,0.9627034944385826,0.9597105889007199,0.9345263078256076
Recall_0,0.9784199741508278,0.9810202549196967,0.9762517932143042,0.9853969461104294,0.9869736303875647,0.9875228772855681,0.9878167051715628,0.9862937933180081,0.986163203146455,0.9830348003602752,0.9859212272403416,0.9872213676247761,0.9839028409123644,0.9809491985028221,0.9776364331215084,0.9787522109108089,0.9713258551255682,0.9720018513077261,0.9685508139800619,0.9219666111658438,0.9589197888280109,0.9505716200671003,0.9479425326427418,0.9710454703454686,0.9963108276536211
F1_0,0.9703777985385555,0.9748087422308985,0.9721538014335218,0.980076956944032,0.9813808228490463,0.983185789946655,0.9828788391241456,0.983730151129159,0.9834623848256129,0.9817913296155819,0.9824157865629742,0.9826479322318362,0.9803595518518164,0.9790773966688294,0.9772395039972204,0.9773060892626516,0.9731845220056626,0.9728332321034544,0.9694835951496698,0.9447799275592628,0.9627600089465443,0.9567988339995824,0.955265994608309,0.9653447578027752,0.9644300517171507
Precision_1,0.6434803299492385,0.6870727398417698,0.6961555925533525,0.765765108988846,0.7884856995048407,0.7967922200449961,0.8197750839783847,0.8228260869565217,0.8102627020785219,0.8070769013885952,0.8340669014084507,0.8310928837244627,0.7992311597882062,0.8009374542258679,0.7760552462828554,0.797979797979798,0.771130702490904,0.691123688569851,0.742350332594235,0.6744089875249845,0.643872183402685,0.410522172658095,0.35784549769553553,0.397319587628866,1.0
Recall_1,0.589993455021453,0.6504981455894117,0.6689695294887644,0.7638717184204785,0.7758708457566722,0.7984146607519453,0.816376990764308,0.8257581266816959,0.8164497127481638,0.8326667151479893,0.8268489564395317,0.7957966693331394,0.8013235401061741,0.7952876154461493,0.8008872082030398,0.7928150679950549,0.8014689840738856,0.7281652243473202,0.7304196058468475,0.7115846120282161,0.5963929896007563,0.45509417496909316,0.3782997600174533,0.28027052577994327,0.0
F1_1,0.6155772222011457,0.6682853940978708,0.682291859818283,0.764817241881462,0.7821274100139286,0.7976026153287323,0.818072508653671,0.8242894994737033,0.8133444416271236,0.819672131147541,0.8304422451886206,0.8130618916710008,0.8002759822790326,0.7981025360335705,0.7882757139789565,0.7953890489913544,0.7860072032236208,0.7091610892736995,0.7363366445511528,0.6924982307147912,0.6192237994563576,0.43166063114330055,0.36778846153846156,0.32868534390857534,0.0
Precision_2,0.64487895716946,0.7200690548122572,0.6497020854021847,0.7357200976403581,0.7511686143572621,0.7816356054803847,0.7328322514519986,0.748141116911881,0.7744684117601903,0.7462425990587521,0.7406257463577741,0.7631472328012316,0.6737113817859159,0.6162028267521492,0.5769583951402133,0.5802572706935123,0.5094216600378171,0.6086836091683402,0.45130082363707674,0.3737640776185692,0.34691373966942146,0.25125594923320993,0.34149233505547555,0.41347557551937114,1.0
Recall_2,0.5305247031788587,0.6389888931443891,0.6013787820758331,0.6926081960934508,0.6893144389122942,0.703561853695902,0.6572194561470701,0.724473381846036,0.7728073535044044,0.7530448104174646,0.7126005361930295,0.7214094216775182,0.6397548831865186,0.6478743776330907,0.6256606664113367,0.6357717349674454,0.5984680199157411,0.6733052470317886,0.5288395250861739,0.5414783607813098,0.41156644963615474,0.29115281501340484,0.3088471849865952,0.28203753351206434,0.0
F1_2,0.5821391048539609,0.6771103896103896,0.6246071840566451,0.7135135135135136,0.7189135210705013,0.7405466419414658,0.6929693494326212,0.7361170564657353,0.7736369910282954,0.7496282740478096,0.7263429106808245,0.7416916049771618,0.6562942008486563,0.6316418356297375,0.6003233867411436,0.6067473226360612,0.5503663003663004,0.6393657259237707,0.4870031389976369,0.44225475475475473,0.3764846021791683,0.2697370755419934,0.3243504142868635,0.3353369763205829,0.0
