,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,layer3_hidden_states,layer4_hidden_states,layer5_hidden_states,layer6_hidden_states,layer7_hidden_states,layer8_hidden_states,layer9_hidden_states,layer10_hidden_states,layer11_hidden_states,layer12_hidden_states,layer13_hidden_states,layer14_hidden_states,layer15_hidden_states,layer16_hidden_states,layer17_hidden_states,layer18_hidden_states,layer19_hidden_states,layer20_hidden_states,layer21_hidden_states,layer22_hidden_states,layer23_hidden_states,x_hidden_states
Acc,0.9525560612788633,0.9590051898312612,0.9606721109014209,0.96632333758881,0.9682244255106572,0.9696745254218473,0.9715461256660746,0.9722382188055062,0.9733986456483126,0.9734714975577264,0.9737837200266429,0.9738253496891652,0.9724047374555951,0.9722815830373002,0.9715565330817052,0.9712911439831261,0.9723492312388987,0.9688627470026643,0.9687205123223801,0.9640302370115453,0.9646650893650088,0.9610745309724689,0.9561622307948491,0.9496333120559503,0.9233060196492007
Precision_0,0.9732219927978493,0.9779097913151042,0.977509747934695,0.9849396780008225,0.9836436391611122,0.9871613767407488,0.9881311979115529,0.9906844249851573,0.9887168196942784,0.9909954329423685,0.9883569534220441,0.9882296619440476,0.9878386699507389,0.9874779792447169,0.9893884600227183,0.9887521201935044,0.9873690524482314,0.9847862742311518,0.9849560104914306,0.9835507897506547,0.9841929316360642,0.9820739980748281,0.9780387672644737,0.972390585157309,0.9444186852035459
Recall_0,0.9830175163669814,0.9838048982836994,0.9855256158382832,0.9842984523144227,0.9871119023339152,0.9850589480193503,0.9856946148838227,0.9837933756215036,0.9866471549586816,0.984275406990031,0.9869409828446765,0.9871061410028172,0.9858789774789567,0.9860575787429928,0.9835571610464882,0.9840391924150156,0.9863033955365047,0.9847881654577474,0.9851319248799243,0.9816770466648614,0.9826449502893149,0.9816213537975814,0.9822723842116483,0.9849994142646717,0.9896488084607068
F1_0,0.9780952299059777,0.9808484871693002,0.9815013158700043,0.9846189607592833,0.9853747189104942,0.9861090417632318,0.9869114024815843,0.9872268752095772,0.987680903092847,0.9876239889391509,0.987648460621901,0.9876675819583142,0.9868578508313686,0.986767267845835,0.9864641929509793,0.9863900267964395,0.9868359362990746,0.9847872198435416,0.9850439598317458,0.9826130249492039,0.9834183318005741,0.9818476237675113,0.9801510041391998,0.9786543888538015,0.9665048707570774
Precision_1,0.7110933758978452,0.7591407342014272,0.761256094063665,0.7851002865329513,0.8056577902864978,0.7959083239595051,0.8076686907279798,0.8033239133360247,0.8320803816683533,0.8011814899901543,0.8185739130434783,0.8101057256625017,0.8038829678908425,0.8181116181116181,0.8093835616438356,0.8121021336131514,0.8233077360637088,0.8013905470889809,0.7956219743211955,0.7931546566720883,0.7703955281964198,0.7116624614522007,0.7212512967839757,0.6767935276149591,0.5468832540940306
Recall_1,0.7127481637699077,0.7504181514071704,0.7721620245800306,0.7970329430586867,0.8118682277652535,0.8232855792306014,0.8608828448840085,0.8682277652534361,0.8371027561631881,0.8876445349429133,0.8557195840302524,0.8581194094974911,0.8611737328194313,0.847501999854556,0.8593556832230383,0.8442295105810487,0.842047851065377,0.8298305577776162,0.8246672969238601,0.8156497709257509,0.7917969602210748,0.7384190240709767,0.6572612900879936,0.5961748236491892,0.3011417351465348
F1_1,0.7119198082370887,0.754754242246928,0.7666702769053034,0.7910216159647794,0.8087510866415532,0.8093655049151027,0.8334272036046184,0.8345157795407682,0.834584013050571,0.8421996826053957,0.8367346938775511,0.833421619521842,0.8315427287409592,0.8325475067866838,0.8336213890162605,0.8278542394637382,0.8325723530469171,0.8153626295105395,0.8098843022425368,0.8042449447870357,0.7809496485439679,0.7247938898604518,0.6877710980899475,0.6339313331271265,0.3884068845847207
Precision_2,0.6988069150231312,0.7501360914534567,0.7637297510865271,0.7932541203526255,0.7971788028974457,0.7779551606857777,0.7849227077009953,0.8040589867133888,0.7889304516486562,0.8001523967858133,0.8250631406923191,0.8317569077232442,0.8090579710144927,0.8071138356262029,0.7770997600274254,0.8127650398907497,0.844663133989402,0.7862551793113302,0.8293311112794485,0.7595597966148917,0.7568630306560838,0.7675254643499101,0.7162681951881741,0.6849145405003716,0.5071775874044918
Recall_2,0.6595174262734584,0.7388739946380697,0.7403293757181156,0.7926464955955572,0.8008425890463424,0.8585216392186902,0.8517809268479509,0.8436614324013788,0.8723860589812332,0.8847950976637303,0.8507851397931827,0.8554576790501723,0.8552278820375335,0.8673305247031788,0.8681731137495212,0.8661815396399847,0.8546916890080429,0.8430486403676752,0.8386058981233244,0.8353121409421678,0.7961700497893527,0.7849865951742627,0.7274607430103409,0.6353887399463807,0.33558023745691307
F1_2,0.6785939470365699,0.744462452728255,0.7518475301439129,0.7929501915708812,0.7990064959877723,0.8162551889884203,0.8169862611123356,0.8233842933502785,0.8285620748608635,0.8403477501727838,0.8377267413357469,0.8434408277320444,0.8315025134984174,0.8361394181066312,0.8201157742402315,0.83862355384159,0.8496478202931658,0.8136620707500093,0.8339427178549664,0.7956369473223406,0.7760191130356876,0.7761578369371758,0.7218210838337007,0.6592227608678376,0.4039090950998018
