,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,layer3_hidden_states,layer4_hidden_states,layer5_hidden_states,layer6_hidden_states,layer7_hidden_states,layer8_hidden_states,layer9_hidden_states,layer10_hidden_states,layer11_hidden_states,layer12_hidden_states,layer13_hidden_states,layer14_hidden_states,layer15_hidden_states,layer16_hidden_states,layer17_hidden_states,layer18_hidden_states,layer19_hidden_states,layer20_hidden_states,layer21_hidden_states,layer22_hidden_states,layer23_hidden_states,x_hidden_states
Acc,0.9381123029529307,0.9477096747335702,0.9437808753330373,0.9580112816385435,0.9608924011989343,0.9640458481349912,0.9634665019982238,0.9655982876332149,0.9660527447824157,0.9627657360124334,0.9641655334147424,0.9649460895870338,0.9591578319271759,0.9566184225133215,0.9527728824378331,0.9529394010879219,0.9463740563943162,0.9459421486456483,0.9367940303063943,0.8930880883658969,0.917552453374778,0.9030341085701599,0.8974886906083481,0.9077538715586145,0.9093635518428064
Precision_0,0.9628069578691761,0.9673818509079084,0.9652113654737855,0.9745710406122701,0.9772674941912796,0.9781505862130598,0.9768273820255639,0.9794859783720173,0.9790374710202031,0.980432571388071,0.9815301053341715,0.9799297091439169,0.9768591824976821,0.9788703342332438,0.97641310434229,0.9765656170395605,0.973479765723533,0.9731723714033268,0.9700386195389108,0.9685516585078672,0.9681023152360732,0.9637326805423726,0.9633802761865314,0.960453416302536,0.9345263078256076
Recall_0,0.9784718261307093,0.9826065414153285,0.979017232141314,0.985523695394584,0.9862573048877212,0.987928090906123,0.9884619742545318,0.9878378300522552,0.9877859780723739,0.9829330168442116,0.983518752172502,0.9863187590860992,0.9833670371202563,0.9797162736478636,0.9778438410410342,0.9777190122005788,0.9738723634708563,0.9729985615876692,0.9690885382158694,0.9225619487126305,0.9562388494237709,0.949603716442647,0.9469419814754001,0.9704616554608777,0.9963108276536211
F1_0,0.9705761893060088,0.9749347621665344,0.972065281435139,0.9800167672766925,0.9817418200448091,0.9830150263082214,0.9826102395124987,0.9836441762137789,0.9833922676967992,0.9816812018942147,0.9825234224892349,0.9831138539520167,0.9801023069303614,0.9792931212543527,0.9771279489612729,0.9771419742601298,0.9736760250221766,0.9730854587341418,0.9695633461297549,0.9449975951631797,0.9621340134969977,0.9566160310778183,0.9550904031898007,0.96543159873602,0.9644300517171507
Precision_1,0.645133164235891,0.6997694203705176,0.704117181314331,0.7664351005484461,0.7940249211830056,0.8011985794613791,0.8305914760119366,0.8384459611490287,0.823835368611488,0.8037259279933017,0.829952180843356,0.8246540693349204,0.7955384949663215,0.7861510024171762,0.7747260466423153,0.7952329360780065,0.7800829875518672,0.6890646492434663,0.7349730752437782,0.6611010527727486,0.6296379581740499,0.3996666872415283,0.3621278672523182,0.4026433551878447,1.0
Recall_1,0.5918842266017017,0.6400261799141881,0.6467166024289143,0.762199112791797,0.7692531452258018,0.7875063631735874,0.7893971347538361,0.8129590575230893,0.7947785615591594,0.8376845320340339,0.8330303250672678,0.8061231910406516,0.7987782706712239,0.8041596974765471,0.8020507599447313,0.8006690422514726,0.7929605119627663,0.7286015562504545,0.7344920369427678,0.7169660388335394,0.6108646643880445,0.4708748454657843,0.3777179841466075,0.2813613555377791,0.0
F1_1,0.6173626123563545,0.6685657854755394,0.6741973389939729,0.76431123751185,0.7814427658552802,0.7942934682950086,0.8094705443698732,0.825505833702555,0.809046156123922,0.8203539507887334,0.8314884041665155,0.8152833449784871,0.79715509108063,0.7950533846209152,0.7881516418337086,0.7979417306856066,0.7864690396335966,0.7082817857269096,0.734732477357873,0.6879012001116382,0.6201092573453418,0.43235844017094016,0.36975866733110274,0.33125,0.0
Precision_2,0.6430607927894785,0.730704325428546,0.6575116964131,0.7355492501013376,0.7422696844118585,0.7804299983070933,0.7373500260824204,0.7530814468702167,0.8065084290866392,0.7515997224577905,0.727060242780668,0.7641743302678928,0.6562094496603312,0.6137606957497546,0.5782608695652174,0.5764705882352941,0.5273366127898805,0.6039726877715704,0.44517730033305036,0.37216693586203303,0.3445644080416977,0.2559912854030501,0.3343460185481292,0.42220936957779065,1.0
Recall_2,0.5355802374569131,0.6301800076599005,0.5813098429720414,0.6949827652240521,0.7134431252393719,0.706242818843355,0.6496361547299885,0.716047491382612,0.7365760245116814,0.7467636920720031,0.7386441976254309,0.7319800842589046,0.6585216392186901,0.6703178858674838,0.6112600536193029,0.6418230563002681,0.574798927613941,0.6707774798927614,0.5221754117196477,0.5471466870930678,0.42535427039448487,0.2880122558406741,0.32033703561853694,0.2795863653772501,0.0
F1_2,0.5844199264460047,0.6767294562803323,0.6170671220067487,0.7146908231587239,0.7275709877748702,0.7414853834090634,0.6907195504336849,0.734097691220355,0.7699575626551365,0.7491739030200568,0.7328064442586822,0.7477308294209702,0.6573635112402508,0.6407937612126093,0.594302736920499,0.6073939833272926,0.5500458127176104,0.6356245917108224,0.48061195713479976,0.44300421731580253,0.38072057865688524,0.27105936632664096,0.3271916441732191,0.33640552995391704,0.0
Precision_3,0.7040362579100393,0.7477032414629918,0.693454363757495,0.793097360755583,0.7854884340156432,0.8244848484848485,0.8369928985388948,0.8429785842733366,0.8368268300548211,0.7782886533665836,0.7979669631512071,0.8043915386471487,0.817962577962578,0.7846749960461806,0.7496688741721854,0.7881092574419365,0.7799774666022855,0.7292115799199261,0.6452543659832953,0.27773390557939914,0.5342642043626536,0.4727599025765927,0.3629475183075671,0.34055675945991,1.0
Recall_3,0.5779166081707146,0.6055734943141935,0.5845149515653517,0.6307033553278113,0.6626421451635547,0.7162010388881089,0.719780991155412,0.7239225045626843,0.7286255791099256,0.7010388881089429,0.7494033412887828,0.7020216201038888,0.6904394215920259,0.6965463989891899,0.6754176610978521,0.6764705882352942,0.6803313210725818,0.664818194580935,0.5965183209321915,0.5678085076512706,0.5828302681454444,0.5177593710515233,0.5009827319949459,0.43022602835883755,0.0
F1_3,0.6347725520431765,0.6691746819733168,0.6343414336862955,0.7026392961876833,0.7188547060615291,0.7665376958040645,0.7739744121976073,0.7789274924471299,0.7789868667917449,0.7376467981387104,0.7729230769230769,0.7497282506840586,0.7488104754291804,0.7379889930090733,0.7106089139987445,0.7280350532598021,0.7267546490701859,0.695527649261952,0.6199299679019551,0.3730142260957783,0.5574915231476819,0.49423746984722594,0.42093777646711883,0.38017554197810377,0.0
Precision_4,0.655961791831357,0.740392477514309,0.7809547284528798,0.8400222081218274,0.8442191906104718,0.8615874001086198,0.8731898238747554,0.8564915165557964,0.8605474802626725,0.8346121651785714,0.8355244755244755,0.8608100399315459,0.8581772038516086,0.8080534112247026,0.8103070949523473,0.7714050493962679,0.6946171848879973,0.7534799855751894,0.712936665719966,0.5432834094720407,0.5120474915609359,0.5033644197851493,0.4301282404094887,0.3081008355756975,0.25579001544004115
Recall_4,0.5401776632535431,0.6140231911575236,0.6445378721095816,0.718179968807215,0.7511358242354377,0.7530345154946769,0.7564250356004611,0.7770393978436292,0.7908727198752289,0.8113514613141656,0.810198684478199,0.8186071743405439,0.7796161931240252,0.7878890621821387,0.7783277954838272,0.762460161388757,0.7044144571777311,0.7084152709025564,0.6808842476435886,0.6370787278768563,0.5965959178137926,0.5782871092425578,0.5299382925340748,0.29504305960534344,0.3707194683664474
F1_4,0.5924658807779555,0.6713125996219002,0.7062188869901181,0.7743374154633522,0.7949619635424142,0.8036618902880301,0.810624227890415,0.8148332503733201,0.8242402826855124,0.822817453495169,0.8226667125692843,0.8391783392999895,0.8170125071063103,0.7978438508549063,0.7939955727725512,0.7669065238890973,0.6994815163962023,0.7302530406822312,0.6965419166868995,0.58645443196005,0.5510977481286604,0.5382309318691029,0.474845060153117,0.3014306002978974,0.30271317829457367
Avg_F1,0.6799194321859,0.7321434571035246,0.7207780126224549,0.7871991079196604,0.8009144486557804,0.8177986928208776,0.8134797948808158,0.8274016887914278,0.8331246271906231,0.8223346614673769,0.8284816120813587,0.8270069236671045,0.8000887783573465,0.7901946221903714,0.7728373628973552,0.7754838530843857,0.7472854085679544,0.7485545052232114,0.7002759330422565,0.6070743341292897,0.6143106241551134,0.5385004478583456,0.5095647102628716,0.46293865419318764,0.2534286460023448
